"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SCN9A",14.5895354754379,-1.51744526541181,0.497121660057873,-3.05246258075971,0.00226972027697449,0.00328018555549482
"OPRL1",18.3803570909864,0.958900619935733,0.425632420932128,2.25288434991807,0.0242664418839673,0.0318418924944546
"NPAS1",20.6028360322263,1.34493823249797,0.399113125490071,3.3698170934532,0.000752180932311706,0.00113351878191097
"U2AF1L4",20.4432860509827,1.56237338999704,0.401979556459982,3.88669862655708,0.000101616783522309,0.00016391017853461
"CCDC169",11.6879236845508,-1.38526516538799,0.542214563669914,-2.55482839858079,0.0106240159652199,0.0144766693123167
"UCN",21.5327958544601,1.63928140828166,0.390713385338725,4.1956110791047,2.72136873805205e-05,4.55959286826021e-05
"LOC124909484",6.27486585509037,-1.71183029539423,0.71540094905189,-2.39282642504584,0.016719148505824,0.0223247180276065
"NLGN1",9.87087902734478,-2.04494268610472,0.625466389221302,-3.26946854594481,0.00107749716171115,0.00159790083262985
"GOLGA8J",9.21629421324756,-2.45360970987815,0.668628470948842,-3.6696159623539,0.000242915126333711,0.000381038354900829
"TLE6",19.9273514711005,0.975548841576778,0.408273957541461,2.38944665354442,0.0168737741970375,0.0225133733999608
"C2",27.5237808438072,1.01639100053888,0.346481633943204,2.93346284757331,0.00335203769329502,0.00477432861031502
"NINJ2",15.2176547682374,1.30292952675593,0.483055389381191,2.69726734324407,0.00699111183538623,0.0096836976392274
"FAM229A",35.0244537389556,1.69070410583892,0.323428079475226,5.22744997460378,1.71863877658085e-07,3.28101557163717e-07
"SERPINF1",21.3537349025241,0.76601570082206,0.363883429738559,2.10511289665601,0.0352814818828291,0.0454909069716431
"ST8SIA6",6.96120898144489,-1.780379859029,0.658911232491565,-2.70200259342488,0.00689232247785245,0.00954979944309175
"LOC107984227",15.4554551761104,1.19599296373364,0.457029342074065,2.616884417762,0.00887363828960729,0.0121850071753446
"MISP",24.2365599602728,1.27134702337257,0.363528905341837,3.49723778409612,0.00047010260770953,0.000721889821051679
"FAM43B",17.4258138491407,1.29975319210937,0.411396957964555,3.15936510211473,0.00158113278082404,0.00231277071223243
"CRPPA",11.0367583216958,-1.63297250178841,0.5439751563593,-3.0019247803843,0.00268278456636148,0.00384871686648033
"ESYT3",8.61938714417401,-1.53290371853804,0.597620747281352,-2.56501087941039,0.0103172569982508,0.014072871967406
"PROX2",9.73009715462511,-2.14539025779951,0.630073057131312,-3.40498650675106,0.000661673231080021,0.00100193475693263
"DMKN",22.995060119545,1.41498230232195,0.411275810895771,3.44047051840971,0.000580703697437906,0.000884984831144505
"SOWAHD",19.5983420484336,0.82297641684023,0.385057591508163,2.13728137034479,0.0325751131737228,0.042174587932339
"CCR10",21.6597201477514,1.32172541643125,0.405860539515465,3.2565999592106,0.00112755221322719,0.00166974689380063
"ZNF506",8.90715177240416,-1.45826915693108,0.594240158956127,-2.4540064062529,0.0141274464622074,0.0190107300594301
"NUTM2G",8.10529022057592,-2.60418127968387,0.693248891480035,-3.75648819881145,0.000172314393162231,0.000273503012236454
"RNF17",6.28309789299876,-3.04088617206422,0.864620836783799,-3.51701698906038,0.000436425847499572,0.000671474115907889
"CYP11A1",18.7236900755595,0.881784077374068,0.410964939631944,2.14564307642346,0.0319014659086143,0.0413500087588519
"SYNPO2",9.23797211794311,-1.76812389512332,0.590088192895972,-2.99637226504382,0.00273212674696065,0.00391658985036269
"IL12RB2",7.07860538969694,-1.97592187703311,0.661582898695438,-2.98665803020209,0.00282045023381639,0.00404063015776263
"SNAI3",17.4857680768061,1.01191110320269,0.402190109549251,2.51600195822015,0.0118694523334003,0.0161006205117289
"TPH1",12.8094693611954,-1.07731941274222,0.505368112795814,-2.13175185664612,0.0330272513094091,0.0427189998015263
"MT1F",20.4769757344122,1.33499157678656,0.409356052649233,3.26119906655071,0.00110942124159811,0.00164452088085376
"IFI27",24.9676036755216,1.36478839746705,0.341733201132504,3.99372490862504,6.50433229112733e-05,0.000106249232017556
"DGKI",7.59465666484939,-1.62648127461922,0.621993102143435,-2.61495066265887,0.00892403451654989,0.0122504717852506
"CCDC88B",21.7331581365867,1.30191264366034,0.374061510905372,3.48047742337674,0.000500521005439169,0.00076694292298652
"CCDC159",38.8770311339388,1.56297891684025,0.333133677917244,4.69174694858838,2.70882046701105e-06,4.85101275038017e-06
"UFSP1",23.9048693245591,1.08186209657523,0.36195004583771,2.98898179186944,0.00279908811765422,0.00401087759249093
"OSCAR",29.8620090087219,1.21736191673747,0.324480488719558,3.75172609466085,0.000175621274934522,0.000278489879362342
"LSP1",15.4113805220384,1.03246282533395,0.444055255709793,2.325077368319,0.0200678235616877,0.0265675314675766
"LOC112268317",11.4254728086193,-1.50513985661059,0.542678918099827,-2.7735366280319,0.00554505977221953,0.00775630459850144
"SLC6A12",18.8766617490467,0.9018417100722,0.412195387352185,2.18789859795703,0.0286769894594482,0.0373389945695834
"GATD3",19.412390812024,1.08360482897028,0.422571941282335,2.56430851911743,0.0103381604768587,0.0140999600563763
"MCF2L2",12.6571432141554,-1.17266150207547,0.551878461340108,-2.12485462691901,0.0335987449870052,0.0433958343125951
"PDE6G",23.4560591427296,1.14864950778935,0.367458918365415,3.12592632912255,0.00177245948417204,0.00258199994559848
"NECAB2",21.2919199639314,1.56417943421598,0.401475505034541,3.89607688290076,9.77633665481493e-05,0.000157920939431271
"FMO5",12.0872086245954,-1.72915878705147,0.52815082228433,-3.27398673653978,0.00106041588551724,0.00157377980327231
"PHYHIP",24.4463726363621,1.20904661361303,0.356572750613178,3.3907431555942,0.000697033914749904,0.00105252822760748
"CARD16",27.5033846378774,1.27643040769533,0.341799654674462,3.73444030805424,0.00018813310440995,0.000297631244743232
"P4HA3",20.5451564524783,1.37838514036298,0.398877137260619,3.45566344019954,0.000548940276191867,0.000838091447344384
