"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ZNF891",207.111830034975,-1.08473327311055,0.127906428877347,7.04651943752019e-18,2.22018807295123e-17
"TMEM160",504.407932821208,1.33732415237767,0.119375162574301,6.69242282707872e-30,3.54887669239551e-29
"ZNF579",484.376803312553,1.19089265176114,0.104225758243547,7.786361464117e-31,4.31542143378668e-30
"CD302",171.917039711722,-1.38924199241541,0.131495792615339,6.21558708018452e-27,2.89767407353492e-26
"ZNF430",220.047449651254,-1.27969867465186,0.129505866435636,9.84168007014604e-24,3.97941068065414e-23
"COBLL1",195.971425812778,-1.46047788140269,0.137632881689662,2.99742990952558e-27,1.41795028761405e-26
"HMGCL",536.921840604888,1.04284995435814,0.09439913029178,7.94177832100044e-29,4.03393337516279e-28
"CRIP2",424.111238480424,1.06488192281972,0.109449619833936,7.51421024010325e-23,2.92024618456056e-22
"PTCH1",179.940578089729,-1.26690292436511,0.1402404208368,3.33056853278486e-20,1.15031992225962e-19
"TIMM8B",494.603954350042,1.16002244542937,0.118076199978107,2.36724930006429e-23,9.43057916794572e-23
"USF3",186.582108973547,-1.46695835846653,0.132504948966159,1.94337777947708e-29,1.00991314090531e-28
"CPLANE1",217.799886935924,-1.0385686250467,0.12470459187551,2.85411092012095e-17,8.71795283541923e-17
"ZNF581",473.805741962004,1.10860782012217,0.106360366976989,5.89940344836898e-26,2.63647288832935e-25
"ZNF470",209.168030926284,-1.04017891562498,0.128682142340432,2.17861286136342e-16,6.42916988880166e-16
"SPIN3",213.484012367556,-1.01741050871694,0.131716560408003,4.06545425758391e-15,1.13427770059186e-14
"CTBS",217.278182398459,-1.07397233479484,0.125470681246677,3.65675248765236e-18,1.16493193335995e-17
"FAM76B",227.421656880017,-1.419228432301,0.135873490597243,2.00432986717861e-26,9.12970902050554e-26
"BLOC1S1",512.577553954171,1.25887022952764,0.0965223285082228,1.50077949697824e-39,1.24078530243131e-38
"SERINC5",208.217096909236,-1.21136236073648,0.128115031942171,7.55459344509756e-22,2.80667490650143e-21
