"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CYB5R2",27.0698674077157,0.758581420645461,0.339515194610663,2.23430772079394,0.0254628326775874,0.0378313749290314
"CPNE5",44.3510940788377,1.07420873961836,0.276978270932215,3.87831412190906,0.000105182847980522,0.000212968450897574
"CYP27A1",26.9556423918313,0.797445466349046,0.351450407422429,2.26901278105661,0.0232675486417133,0.0347763947981591
"CARD9",38.1343126622667,0.829276220039647,0.294922228802341,2.81184712121321,0.00492579090790968,0.00817091817762485
"LOC124904228",12.9335894147979,-1.16410474123062,0.491568911482018,-2.36814150374358,0.0178776968066407,0.0272484516354093
"IMMP1L",38.4735476219062,0.72248545677518,0.292119276981306,2.47325498077765,0.0133888578416828,0.0208204295923243
"KIF4B",8.27101025632244,-1.86886496704228,0.597571267872083,-3.12743444593178,0.00176339139685768,0.00310803488890021
"CHAD",9.3563588566004,-1.39770188822388,0.562209020822521,-2.48608940173002,0.0129155514816017,0.020151723165735
"TSSK4",6.50453886830946,-2.5985225648297,0.728122625697775,-3.56879799242536,0.000358622797929311,0.000684638913298023
"HAS2",11.5809623460379,-1.32010074939838,0.501055904372742,-2.6346376479706,0.0084227145126198,0.0135069567210928
"AGER",39.1395874024058,0.739432719239339,0.296823364059486,2.49115402886934,0.0127328906643147,0.0198874082437427
