"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LRRC57",398.264915172905,-0.398240302035638,0.0955145989571121,2.61016363559777e-05,4.38088255149248e-05
"NAPB",319.473316677936,-1.02772446877516,0.102092417397114,2.79957472235227e-24,1.15870810320288e-23
"PIK3R3",449.840560202806,-0.26146978609444,0.0872720610919008,0.00254994899829105,0.00366633242022657
"KIN",450.000905631255,-0.168675228244388,0.0881766488871808,0.0540022286951304,0.0681769300180434
"MRPS18A",676.329916770753,0.986450180305137,0.0791769418459877,4.9533369137684e-36,3.4758316877748e-35
"APOBEC3B",522.098035690484,0.242941857586996,0.0840321107005144,0.0036129319832558,0.00513238580660106
"CEP85L",283.126119714429,-1.52917809343169,0.122550441429608,9.02648985073386e-37,6.55043356165901e-36
"WDFY2",392.145380562829,-0.335762468312391,0.0937847201106336,0.000306647030374025,0.00047745837355319
"NAPEPLD",335.92652470141,-0.856833140108158,0.10086723487,9.79369130642809e-18,3.05509765083377e-17
"METTL6",456.124579890979,-0.0164310834576801,0.0872905703559214,0.849643197294986,0.867965557406144
"RELL2",516.836941319178,0.476727864498105,0.102889217788542,2.8759218660755e-06,5.14139580427507e-06
"LRP11",428.41888515005,-0.41947173469482,0.0981526926793475,1.61584064904868e-05,2.75482568541561e-05
"SORBS1",379.554522365175,-1.00489313320941,0.0963065075864427,6.54481021610917e-26,2.91718331884087e-25
"ERG28",735.522340950561,0.758792019070937,0.0895479482879352,1.37211478273223e-17,4.25273684152154e-17
"ACSS2",637.161312293228,0.513136934058355,0.0781064512746224,3.91801151245631e-11,9.08260189383116e-11
"FOXL2",573.023388893602,0.534330752254634,0.0857946603525502,3.58925038597207e-10,7.92063900964512e-10
"PODXL2",741.459944603149,1.02488583312155,0.0768979237528218,5.85436850500468e-41,5.11584654926008e-40
"TRERF1",368.718084790415,-0.631251554420168,0.0991904058046031,1.33697325126535e-10,3.01242921651093e-10
"ZDHHC21",315.137022445153,-1.42292940806106,0.109676146096958,2.27908368609199e-39,1.87164895656496e-38
"TRABD",687.587874609297,0.930556616270623,0.0956217153586595,9.62498730181017e-23,3.72447559649582e-22
"MRPL32",572.868526587739,0.28711573594739,0.0833026236963746,0.000522425804091741,0.000799056393003579
"SSH3",642.058845419604,0.869225197657565,0.0878175324926842,2.06210026534678e-23,8.23193840403516e-23
"RAVER2",352.747689896522,-0.658037721537383,0.0974084719171985,9.38024378282127e-12,2.23552817849726e-11
"JMJD4",669.095225133029,0.930010985619658,0.0838250535059043,5.83498308352168e-29,2.97837832176281e-28
"TTC7B",465.114727388365,-0.0461021294359613,0.0851389854431595,0.585646179997168,0.623123104747558
"MAST3",505.750226654991,0.433351183920114,0.0848306595026214,2.70692186806951e-07,5.12281358856273e-07
"KCTD15",434.838273416502,-0.244949389217546,0.087718401672818,0.00491538841054614,0.00690558365564865
"AGPAT4",429.764045745061,-0.014895733919552,0.0866043862195681,0.86249272019932,0.878962693424971
"ZBED5",406.063968442692,-0.542112322986609,0.103015241824508,1.06688384457846e-07,2.05859636782247e-07
"POLE4",769.933144309358,1.11977511566943,0.0924824938068015,2.86119115919388e-34,1.85894811550898e-33
"RTL10",462.745860046363,0.0317829723467561,0.088880413266382,0.718674023160164,0.747693456629836
"ITGB3BP",457.822119034741,-0.0275239523152752,0.0936140184264965,0.766905381263145,0.792316311021864
"B3GALT6",715.351701525906,1.01832211816278,0.0832864645504493,8.30300928867376e-35,5.50313836064725e-34
